OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1354	Fungi	Ascomycota					
OTU_1355	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1356	Fungi	Ascomycota					
OTU_1357	Fungi	Basidiomycota	Agaricomycetes				
OTU_1358	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1359	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium	
OTU_1360	Fungi	Ascomycota					
OTU_1361	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	
OTU_1362	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
OTU_1363	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Gliophorus	
OTU_1364	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1365	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1366	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	
OTU_1367	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1368	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	
OTU_1369	Fungi	Basidiomycota	Tremellomycetes				
OTU_1370	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1371	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae		
OTU_1372	Fungi	Basidiomycota					
OTU_1373	Fungi	Basidiomycota	Agaricomycetes	Atheliales			
OTU_1374	Fungi	Basidiomycota	Agaricomycetes				
OTU_1375	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1376	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1377	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Alatospora	
OTU_1378	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae		
OTU_1379	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	
OTU_1380	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	
OTU_1381	Metazoa	Arthropoda	Insecta	Lepidoptera	Crambidae	Petrophila	
OTU_1382	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
OTU_1383	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	
OTU_1384	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1385	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
OTU_1386	Fungi	Basidiomycota	Agaricomycetes				
OTU_1387	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1388	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	
OTU_1389	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_1390	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
OTU_1391	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	
OTU_1392	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1393	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Saitoella	
OTU_1394	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1395	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1396	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1397	Fungi	Ascomycota	Sordariomycetes				
OTU_1398	Fungi						
OTU_1399	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Capnobotryella	
OTU_1400	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1401	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	
OTU_1402	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Rasamsonia	
OTU_1403	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_1404	Fungi	Basidiomycota	Cystobasidiomycetes				
OTU_1405	Fungi						
OTU_1406	Fungi	Chytridiomycota					
OTU_1407	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1408	Fungi	Ascomycota	Sordariomycetes				
OTU_1409	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae		
OTU_1410	Fungi	Basidiomycota	Agaricomycetes	Russulales			
OTU_1411	Fungi	Basidiomycota					
OTU_1412	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1413	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1414	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1415	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	
OTU_1416	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1417	Viridiplantae	Chlorophyta					
OTU_1418	Viridiplantae	Chlorophyta					
OTU_1419	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
OTU_1420	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_1421	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1422	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1423	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_1424	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	
OTU_1425	Fungi	Basidiomycota	Agaricomycetes	Russulales			
OTU_1426	Viridiplantae						
OTU_1427	Fungi						
OTU_1428	Fungi						
OTU_1429	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
OTU_1430	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1431	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_1432	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1433	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1434	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1435	Fungi	Ascomycota					
OTU_1436							
OTU_1437	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	
OTU_1438	Fungi	Ascomycota	Sordariomycetes				
OTU_1439	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU_1440	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
OTU_1441	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1442	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Cunninghamella	
OTU_1443	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_1444	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
OTU_1445	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	
OTU_1446	Fungi						
OTU_1447	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1448	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_1449	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	
OTU_1450	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_1451	Fungi	Ascomycota	Eurotiomycetes				
OTU_1452	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1453	Fungi	Ascomycota	Lecanoromycetes	Agyriales			
OTU_1454	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1455	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1456	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
OTU_1457	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1458	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1459	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1460	Fungi	Ascomycota					
OTU_1461	Fungi	Basidiomycota					
OTU_1462	Fungi						
OTU_1463	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_1464	Fungi	Ascomycota	Sordariomycetes				
OTU_1465	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales			
OTU_1466	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1467	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1468	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1469	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_1470	Fungi	Chytridiomycota					
OTU_1471	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1472	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1473	Fungi						
OTU_1474	Viridiplantae	Chlorophyta					
OTU_1475	Viridiplantae	Chlorophyta	Chlorophyceae	Chlamydomonadales	Chlorococcaceae	Spongiochloris	
OTU_1476	Fungi						
OTU_1477	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	
OTU_1478	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
OTU_1479	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	
OTU_1480	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1481	Fungi						
OTU_1482	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	
OTU_1483	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1484	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Gorgomyces	
OTU_1485	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1486	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae		
OTU_1487	Viridiplantae	Chlorophyta					
OTU_1488	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1489	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1490	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_1491	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	
OTU_1492	Viridiplantae	Chlorophyta	Chlorophyceae	Sphaeropleales	Bracteacoccaceae	Bracteacoccus	
OTU_1493	Viridiplantae	Chlorophyta	Coccomyxa				
OTU_1494	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	
OTU_1495	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae		
OTU_1496	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	
OTU_1497	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	
OTU_1498	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1499	Fungi						
OTU_1500	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Chromelosporium	Chromelosporium carneum
OTU_1501	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae		
OTU_1502	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	
OTU_1503	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1504	Rhizaria	Cercozoa					
OTU_1505	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1506	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Miniancora	
OTU_1507	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1508	Fungi	Ascomycota	Dothideomycetes				
OTU_1509	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Pseudohyphozyma	
OTU_1510	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
OTU_1511	Viridiplantae	Chlorophyta	Chlamydomonas				
OTU_1512	Fungi	Ascomycota					
OTU_1513	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	
OTU_1514							
OTU_1515	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Hormonema	
OTU_1516	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Ophiosphaerella	
OTU_1517	Fungi						
OTU_1518	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	
OTU_1519	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_1520	Fungi	Ascomycota	Sordariomycetes				
OTU_1521	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1522	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Xerocomus	
OTU_1523	Fungi						
OTU_1524	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	
OTU_1525	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1526							
OTU_1527	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Sugitazyma	
OTU_1528	Fungi						
OTU_1529	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1530	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	
OTU_1531	Fungi						
OTU_1532	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
OTU_1533	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae		
OTU_1534	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1535	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1536	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	
OTU_1537	Fungi						
OTU_1538	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
OTU_1539	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	
OTU_1540	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Incertae_sedis	Colacogloea	
OTU_1541	Fungi	Ascomycota					
OTU_1542	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1543	Fungi						
OTU_1544	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1545	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Cotylidia	
OTU_1546	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_1547	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Sarcostroma	
OTU_1548	Viridiplantae	Chlorophyta					
OTU_1549	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cyathicula	
OTU_1550	Fungi	Ascomycota	Sordariomycetes				
OTU_1551	Fungi	Ascomycota					
OTU_1552	Fungi	Mucoromycota	Endogonomycetes	Gs22			
OTU_1553	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
OTU_1554	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_1555	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_1556	Fungi						
OTU_1557	Viridiplantae	Chlorophyta					
OTU_1558	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	
OTU_1559	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma	
OTU_1560	Fungi						
OTU_1561	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Incertae_sedis		
OTU_1562							
OTU_1563	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1564	Fungi						
OTU_1565	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Mycosymbioces	
OTU_1566	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1567	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	
OTU_1568	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
OTU_1569	Fungi						
OTU_1570	Fungi	Ascomycota					
OTU_1571	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1572	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1573	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_1574	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1575	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
OTU_1576	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	
OTU_1577	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Pellidiscus	
OTU_1578	Fungi						
OTU_1579	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1580	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1581	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentellopsis	
OTU_1582	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1583	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_1584	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	
OTU_1585	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
OTU_1586	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	
OTU_1587	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	
OTU_1588	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1589	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	
OTU_1590							
OTU_1591	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	
OTU_1592	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1593	Fungi						
OTU_1594	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1595	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1596	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_1597	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	
OTU_1598	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_1599	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_1600	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales			
OTU_1601	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae		
OTU_1602	Fungi						
OTU_1603	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1604	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_1605	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1606	Fungi	Ascomycota	Lecanoromycetes	Agyriales			
OTU_1607	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1608	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
OTU_1609	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1610	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	
OTU_1611	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
OTU_1612	Fungi						
OTU_1613	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Ripartites	
OTU_1614	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_1615	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1616	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	
OTU_1617	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1618	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1619	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_1620	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1621	Fungi	Ascomycota					
OTU_1622	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Fonsecazyma	
OTU_1623	Fungi	Basidiomycota	Agaricomycetes	Trechisporales			
OTU_1624	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1625	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_1626	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_1627	Fungi	Basidiomycota	Tremellomycetes				
OTU_1628	Fungi	Ascomycota	Dothideomycetes	Venturiales			
OTU_1629	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_1630							
OTU_1631	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_1632							
OTU_1633	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Deconica	
OTU_1634	Fungi						
OTU_1635	Fungi	Basidiomycota					
OTU_1636	Fungi	Basidiomycota	Agaricomycetes	Boletales	Pisolithaceae	Pisolithus	
OTU_1637	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	
OTU_1638	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1639	Fungi	Ascomycota					
OTU_1640							
OTU_1641	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_1642	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1643	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	
OTU_1644	Fungi						
OTU_1645	Viridiplantae	Chlorophyta	Chlorococcum				
OTU_1646	Fungi						
OTU_1647	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1648	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	
OTU_1649	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_1650	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_1651	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1652	Fungi						
OTU_1653	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	
OTU_1654	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Tetragoniomycetaceae	Cryptotrichosporon	
OTU_1655	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1656	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_1657	Fungi						
OTU_1658	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_1659	Fungi	Ascomycota					
OTU_1660	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_1661	Fungi	Ascomycota					
OTU_1662	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1663	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae		
OTU_1664	Fungi						
OTU_1665	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_1666	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_1667	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	
OTU_1668	Fungi	Ascomycota	Sordariomycetes				
OTU_1669	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	
OTU_1670	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylaria	
OTU_1671	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	
OTU_1672	Fungi						
OTU_1673	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1674	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_1675	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_1676	Fungi	Mucoromycota	Mucoromycetes	Mucorales			
OTU_1677	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_1678	Fungi	Ascomycota					
OTU_1679	Fungi	Ascomycota					
OTU_1680	Viridiplantae						
OTU_1681	Fungi	Ascomycota					
OTU_1682	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	
OTU_1683	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1684	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	
OTU_1685	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae		
OTU_1686	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1687	Fungi	Mucoromycota	Endogonomycetes	Endogonales			
OTU_1688	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	
OTU_1689	Fungi						
OTU_1690	Fungi						
OTU_1691	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_1692	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_1693	Fungi						
OTU_1694	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae		
OTU_1695	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Dothidea	
OTU_1696	Fungi	Ascomycota	Dothideomycetes				
OTU_1697	Fungi	Ascomycota					
OTU_1698	Fungi						
OTU_1699	Fungi	Ascomycota					
OTU_1700	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1701	Fungi						
OTU_1702	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU_1703	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1704	Fungi						
OTU_1705	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leohumicola	
OTU_1706	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora fennica
OTU_1707	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	
OTU_1708	Fungi	Ascomycota	Sordariomycetes				
OTU_1709	Fungi	Ascomycota	Orbiliomycetes				
